adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message,success
False,/3LEggYT3XdI1vDWTaNtoiusfuWX.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1159556.0,tt28503824,en,Cocaine Sharks,,0.784,/kvZG920MQzvQXlCXVTbzUka13yN.jpg,[],[],2023-07-26,0.0,41.0,[],Released,,Cocaine Sharks,False,0.0,0.0,,,
False,,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1159483.0,tt28505724,en,Air Jaws: Final Frontier,,0.6,/7f0qecLrFDEunMxOye2t2UItlMa.jpg,[],[],2023-07-26,0.0,41.0,[],Released,,Air Jaws: Final Frontier,False,0.0,0.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}]",,1157420.0,tt27653078,en,After,,1.609,,"[{'id': 205047, 'logo_path': None, 'name': 'Alysm Films', 'origin_country': ''}, {'id': 169298, 'logo_path': None, 'name': 'Three Peas in A Pod Productions', 'origin_country': ''}]",[],2023-07-26,0.0,18.0,[],Released,,After,False,0.0,0.0,,,
False,,,0.0,[],,1151133.0,tt22470010,en,Are We Doing This?,,1.092,/b4pHbaawo5qpkxUYTVe8VmArhEw.jpg,"[{'id': 97458, 'logo_path': None, 'name': 'Coin Operated Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-07-26,0.0,10.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Are We Doing This?,False,0.0,0.0,,,
False,/17IIy8OB7EecGMBWzk2ut8yHY59.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantastique'}]",,1149543.0,tt28309453,tl,Babaylan,,1.919,/1KtV2ZIUq4LCCNvdfnOsnM4t49L.jpg,"[{'id': 8356, 'logo_path': '/z4Rv1ryUZMaGJwcaPD5nEvpOIDq.png', 'name': 'Viva Films', 'origin_country': 'PH'}, {'id': 204985, 'logo_path': '/ftncH7OqfrRRX0hdO3UNeJG6BJn.png', 'name': 'Viva One (PH)', 'origin_country': ''}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2023-07-26,0.0,108.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Babaylan,False,0.0,0.0,,,
False,,,0.0,[],,1147150.0,tt16427504,en,Autopilot,,0.6,/pFGsjzRXbN7EcwkIbP9lOVnZCuK.jpg,[],[],2023-07-26,0.0,16.0,[],Released,,Autopilot,False,0.0,0.0,,,
False,/rDqDSbTWfVUEzU60PPSAFTcG4YH.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}]",,1140227.0,tt28262037,tl,The Cheating Game,,2.376,/cmuRGnN0mW9m5bljP4oj2q5sblQ.jpg,"[{'id': 8237, 'logo_path': '/8GxGenlMmEDS1Z6vmZA5PDqA3p6.png', 'name': 'GMA Pictures', 'origin_country': 'PH'}, {'id': 155832, 'logo_path': '/ql4oyBNQpLuS2tLqLsKZVo07Flz.png', 'name': 'GMA Public Affairs', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2023-07-26,0.0,105.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,The Cheating Game,False,0.0,0.0,,,
False,,,0.0,[],,1137857.0,tt8359828,es,Reflejo,,0.84,/p7kUGbGiwt7sCcz6suglTjcg9pm.jpg,[],[],2023-07-26,0.0,95.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Reflejo,False,0.0,0.0,,,
False,/w2X4fGWoElNDws9AxGbDuBIFxtq.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystère'}, {'id': 53, 'name': 'Thriller'}]",,1134198.0,tt27906663,es,Abismo,,0.6,/dV4UygraF6irF8rkJzmEVmxGQ3k.jpg,"[{'id': 134655, 'logo_path': '/z15FvGVrhbn5RpKXat0A5BwbIMu.png', 'name': 'Escuela Nacional De Artes Cinematográficas', 'origin_country': 'MX'}, {'id': 88614, 'logo_path': '/jpid5wWEkbpSqRTsHdJjWwzLWv8.png', 'name': 'Universidad Nacional Autónoma de México', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2023-07-26,0.0,13.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Abismo,False,0.0,0.0,,,
False,,,200.0,"[{'id': 9648, 'name': 'Mystère'}, {'id': 18, 'name': 'Drame'}]",,1113282.0,tt27540330,en,T!8 (Part 1),,0.6,/qAfaSzdnYQfsXHqqlCWaXBJrwgQ.jpg,"[{'id': 148788, 'logo_path': None, 'name': 'Red Pigeon Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-07-26,0.0,6.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,T!8 (Part 1),False,0.0,0.0,,,
False,/xSA5QFCFLdjrJlhbnbXbJmiJ6v4.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}, {'id': 80, 'name': 'Crime'}]",https://www.netflix.com/title/81671836,1082168.0,tt19113292,ja,警視庁捜査一課 ルーシー・ブラックマン事件,"Le 1er juillet 2000, Lucie Blackman, une Britannique de 21 ans, disparaît à Tokyo, entraînant une enquête internationale et une quête de justice inébranlable.",13.404,/sbZ1eE3NsjvRECaSBQda3MTZPAQ.jpg,"[{'id': 203248, 'logo_path': '/rtKeqyKuZEQlDsp0JKCFRd9SHvt.png', 'name': 'Vesuvius Pictures', 'origin_country': 'JP'}, {'id': 71519, 'logo_path': '/tp2GdaPoC7f0pY8ekGFqoedD4U4.png', 'name': 'Beach House Pictures', 'origin_country': 'SG'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'SG', 'name': 'Singapore'}]",2023-07-26,0.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Disparue à Tokyo : L'affaire Lucie Blackman,False,6.956,34.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}]",,1081124.0,tt15468190,en,Hippo,,1.37,/7GNAnvukaoKggMzCCehJyclmw0B.jpg,"[{'id': 20848, 'logo_path': '/htPfdm3yNRVsDz8CyyMozALKOO0.png', 'name': 'Rough House Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-26,0.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Hippo,False,0.0,0.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}]",,1073773.0,tt11930652,en,Lipstick on the Glass,,2.303,/bf7NVmEm63Nv4NdERpI23IU7U5U.jpg,[],[],2023-07-26,0.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Lipstick on the Glass,False,0.0,0.0,,,
False,/iIvQnZyzgx9TkbrOgcXx0p7aLiq.jpg,"{'id': 1162328, 'name': 'Talk to Me Collection', 'poster_path': '/oNG1XQpMTbAuItS10y7pTSURwyG.jpg', 'backdrop_path': '/brtSrbFFfYB9liimgRzBb0JHaaz.jpg'}",4500000.0,"[{'id': 27, 'name': 'Horreur'}, {'id': 53, 'name': 'Thriller'}]",,1008042.0,tt10638522,en,Talk to Me,"Lorsqu'un groupe d'amis découvre comment conjurer les esprits à l'aide d'une mystérieuse main hantée, ils deviennent accros à ce nouveau frisson, et l’expérience fait le tour des réseaux sociaux. Une seule règle à respecter : ils ne doivent pas tenir la main plus de 90 secondes. Lorsque l’un d’entre eux l’enfreint, ils vont être rattrapés par les esprits, les obligeant à choisir : à qui se fier, aux morts ou aux vivants ?",533.611,/yoZmZOIk35ZuH0WJoakB81ypHUH.jpg,"[{'id': 32301, 'logo_path': '/5VG9QRUCSDez359VNqcTmOLOH3C.png', 'name': 'Causeway Films', 'origin_country': 'AU'}, {'id': 110175, 'logo_path': '/eOGU7DcaBNq1KemTPkQuVWMX8L2.png', 'name': 'Metrol Technology', 'origin_country': 'GB'}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 2806, 'logo_path': '/vxOhCbpsRBh10m6LZ3HyImTYpPY.png', 'name': 'South Australian Film Corporation', 'origin_country': 'AU'}, {'id': 61922, 'logo_path': '/aGPysvtFfH8d8UjekpZD3GT9m7k.png', 'name': 'Bankside Films', 'origin_country': 'GB'}, {'id': 5056, 'logo_path': '/583ITs4w9sK31FnJwKiRwapTpzb.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 209573, 'logo_path': '/klSmrRfAUgAlEzVfcfHEQONSNWO.png', 'name': 'Adelaide Film Festival Investment Fund', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-07-26,90600000.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,Ne la tenez jamais plus de 90 secondes.,La Main,False,7.195,1681.0,,,
False,,"{'id': 1096509, 'name': 'Les Déguns - Saga', 'poster_path': '/kIarDXxStozERqio50TWEZuemD3.jpg', 'backdrop_path': None}",1800000.0,"[{'id': 35, 'name': 'Comédie'}]",,1000614.0,tt27898900,fr,Les Déguns 2,"Après leurs déboires et leurs aventures du premier opus, Nordine Salhi et Karim Jeb alias Karim et Nono reviennent plus en forme et plus déterminés que jamais et continuent leur quête de succès par tous les moyens. Après un premier échec cuisant dans l’univers de la télé-réalité, les deux acolytes décident de se lancer dans le rap. Dans sa recherche du succès musical, Karim, alias Nécrophile, aidé de son manager Nono, ne cesse d’accumuler des tentatives ratées. Une opportunité vers la célébrité est saisie, mais tout ne se passe pas comme prévu, et les mésaventures vont s'enchaîner pour les deux protagonistes.",3.616,/ptWwDZdyIBT39sFhFY5MdvLOVfW.jpg,"[{'id': 171888, 'logo_path': '/dPVemcyP71LLCRzQ9rJgRIdkjKk.png', 'name': 'Firstep', 'origin_country': 'FR'}, {'id': 178897, 'logo_path': None, 'name': 'Hyper Focal Prod', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2023-07-26,0.0,88.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Les Déguns 2,False,4.0,1.0,,,
False,/m37bg8r96cq29bIVngtlEkJe92D.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,958854.0,tt26699546,fr,Sur la branche,"Mimi a presque trente ans et rêve toujours à ce qu'elle pourrait faire quand elle sera grande. Alors qu'elle se décide à chercher du travail, elle fait la connaissance de Paul, un avocat sur la touche. Ensemble ils vont tenter de défendre Christophe, un petit arnaqueur qui clame son innocence. Si Paul voit dans cette affaire un moyen de se refaire, Mimi y voit, elle, une mission, un chemin vers la justice et la vérité.",3.165,/cVMHL7ThbqOSdfuYH6nZ0YVqCUA.jpg,"[{'id': 836, 'logo_path': '/93zzVd8ijSExx6DhVI4Xqj8WmOJ.png', 'name': 'Elzévir Films', 'origin_country': 'FR'}, {'id': 12406, 'logo_path': '/e89tcj2PpfFffwA0etxuGftj0YU.png', 'name': 'La Compagnie Cinématographique', 'origin_country': 'BE'}, {'id': 12407, 'logo_path': '/g11ZDtSicimXi5MmwUznAsEomXZ.png', 'name': 'Panache Productions', 'origin_country': 'BE'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2023-07-26,0.0,91.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Sur la branche,False,7.35,10.0,,,
False,/94hJhPgh974xJjx3LAz0X3Ddqo1.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}]",,958155.0,tt20455254,fr,Juniors,"Jordan, 14 ans, s’ennuie dans le petit village de Mornas. Sa mère infirmière étant souvent absente, il s’occupe avec son meilleur ami Patrick en jouant à leur console affectueusement nommée Jessica. Mais lorsque Jessica rend l’âme, Jordan décide de simuler une maladie et de monter une cagnotte en ligne pour s’en racheter une. Quand ce mensonge se propage dans la cour du collège, les regards se tournent enfin vers eux. Un début de popularité qui mettra leur amitié indéfectible à rude épreuve...",1.504,/dtMrGc0iEvB4FiinWRwTAXr05ft.jpg,"[{'id': 43309, 'logo_path': None, 'name': 'Baxter Films', 'origin_country': 'FR'}, {'id': 7117, 'logo_path': '/mVAjfnm0GI1V6ZHiGjq4HNH9xiA.png', 'name': 'Les Films Velvet', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2023-07-26,0.0,95.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Petit mensonge... Gros ennuis,Juniors,False,6.0,5.0,,,
False,/cso4nZQGGk8BgJ7eRcg6HJlJTAt.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 53, 'name': 'Thriller'}]",,915655.0,tt22489882,ko,비닐하우스,"Aide-soignante à domicile, Moon-Jung s’occupe avec bienveillance d'un vieil homme aveugle et de sa femme. Mais quand un accident brutal les sépare, tout accuse Moon-Jung. Elle se retrouve à devoir prendre une décision intenable.",4.867,/d3xqy9yhISUetPwKsRieW6mTkEa.jpg,"[{'id': 7083, 'logo_path': '/9wkXhZBSwVxslCpwS84LkB0VDOS.png', 'name': 'Korean Academy of Film Arts', 'origin_country': 'KR'}, {'id': 36270, 'logo_path': '/diDSz5VPxV5AAYaDg1Ih8jJpCdu.png', 'name': 'Korean Film Council', 'origin_country': 'KR'}, {'id': 11590, 'logo_path': '/7OOrgnVw0RAX3tq8ikWUmNud8qT.png', 'name': 'Finecut', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2023-07-26,0.0,100.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Greenhouse,False,6.5,2.0,,,
False,/vZaIAIX5XcXLsF4jRSp5x7wsRzn.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",,783110.0,tt28106766,ko,밀수,"Dans les années 1970, une opération de contrebande se déroule dans un petit village paisible au bord de la mer. Les personnes impliquées dans cette opération de contrebande sont Jo Choon-Ja, qui travaille comme contrebandière pour gagner sa vie, son amie Eom Jin-Sook, qui dirige un groupe de plongeuses, et le sergent-chef Kwon.",20.624,/ayLXqPZCu3uaLLhXiqvw5NBb7Lw.jpg,"[{'id': 12987, 'logo_path': '/32ea3CCKrNNO8jZBOcN2tbjPpuf.png', 'name': 'Filmmaker R&K', 'origin_country': 'KR'}, {'id': 20064, 'logo_path': '/2In7Heq6DuXDjOwPmJqHWkpohaL.png', 'name': 'Next Entertainment World', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2023-07-26,0.0,129.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Smugglers,False,6.9,10.0,,,
False,/mzlZAMjE2yk2sW3f9HTeBM3B3jw.jpg,,157800000.0,"[{'id': 14, 'name': 'Fantastique'}, {'id': 35, 'name': 'Comédie'}, {'id': 27, 'name': 'Horreur'}, {'id': 10751, 'name': 'Familial'}]",https://www.disney.fr/films/le-manoir-hante,616747.0,tt1695843,en,Haunted Mansion,"Une mère de famille et son fils de neuf ans cherchent à commencer une nouvelle vie. Ils sautent sur une occasion à ne pas laisser passer, un manoir abordable à la Nouvelle-Orléans. Ils sont loin de se douter que la maison abrite déjà des résidents inattendus. Quand ils comprennent le manoir est hanté, ils contactent un prêtre qui demande à son tour l'aide d'un expert en paranormal, d'une médium et d'un historien grincheux.",195.449,/3SCWP0ylOjaRvEjo2qaAUJVMd0M.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 118854, 'logo_path': '/g9LPNlQFoDcHjfnvrEqFmeIaDrZ.png', 'name': 'Rideback', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-26,117300000.0,122.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Vous êtes invité au manoir mais prenez garde vous ne serez peut-être pas seuls,Le manoir hanté,False,6.645,667.0,,,
False,/fgOAyROOdRnhhhVYrNK2mdR5Lip.jpg,,30000.0,[],,1195349.0,tt28045647,en,Abundance: The Farmlink Story,,0.776,/wlHJtCyOnvqmAErDhYP8i25THKb.jpg,"[{'id': 199888, 'logo_path': None, 'name': 'Optimist', 'origin_country': ''}]",[],2023-07-25,0.0,23.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Abundance: The Farmlink Story,False,0.0,0.0,,,
False,,,0.0,"[{'id': 27, 'name': 'Horreur'}, {'id': 35, 'name': 'Comédie'}]",,1194257.0,tt13990504,en,Night of the Insolent Vermin,,0.656,/yqVUxvJr2GpDW8vLn5hbgYpKnL0.jpg,[],[],2023-07-25,0.0,83.0,[],Released,,Night of the Insolent Vermin,False,6.0,1.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 53, 'name': 'Thriller'}]",,1167165.0,tt27847866,en,Predators of the Deep: The Hunt for the Lost Four,,3.155,/siXggSe6WAOuF5EvTXuuSu5dwti.jpg,[],[],2023-07-25,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Predators of the Deep: The Hunt for the Lost Four,False,2.0,1.0,,,
False,/fHV0s890dBq0E8SFyNtAB3Wx0XU.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,1165502.0,tt28210197,en,The Anne Frank Gift Shop,,2.191,/slxlAgc9gJyFvXDfwwjjHmmAWoe.jpg,[],[],2023-07-25,0.0,15.0,[],Released,,The Anne Frank Gift Shop,False,0.0,0.0,,,
False,,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1159558.0,tt28500658,en,Monster Hammerheads,,0.6,/q0UIas3ULaMhePOsOPeMHS60gq6.jpg,[],[],2023-07-25,0.0,41.0,[],Released,,Monster Hammerheads,False,0.0,0.0,,,
False,/wgLDuQNYn44Klx8BXvGxNtDwTOq.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}, {'id': 36, 'name': 'Histoire'}]",,1156381.0,tt26923561,es,Operación Brooklyn,,1.425,/fbkL7DB0jaU1b3VPIUmFe2mzRmp.jpg,"[{'id': 198279, 'logo_path': None, 'name': 'CAPA España', 'origin_country': 'ES'}, {'id': 204805, 'logo_path': None, 'name': 'EntreFronteras', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-07-25,0.0,98.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Catalan', 'iso_639_1': 'ca', 'name': 'Català'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Operación Brooklyn,False,7.0,1.0,,,
False,/spm73JYPqUGpp6DBJ8uQFM48E9U.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,1156017.0,tt28455629,en,Mark Normand: Soup to Nuts,,3.098,/xh2E6ye0HFgZIeRZ5x8Zdn7VXoj.jpg,[],[],2023-07-25,0.0,53.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mark Normand: Soup to Nuts,False,6.208,12.0,,,
False,/lEnYY2qsGvLWojP6PDJOwndsW4m.jpg,,0.0,"[{'id': 27, 'name': 'Horreur'}]",,1148862.0,tt14088788,en,Night Explorers: The Asylum,,1.677,/zuycjdoNUF8bTYRTv2jQ1vRHT2o.jpg,"[{'id': 141658, 'logo_path': None, 'name': 'Silent D Pictures', 'origin_country': ''}, {'id': 204296, 'logo_path': None, 'name': '3rd Millennium Films', 'origin_country': ''}, {'id': 204297, 'logo_path': None, 'name': 'Stuffed Monkey Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-07-25,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Night Explorers: The Asylum,False,0.0,0.0,,,
False,/g2IdEJPVXRWNHcNa1N6Z9QhFu74.jpg,,0.0,"[{'id': 27, 'name': 'Horreur'}]",,1148852.0,tt20201390,en,Holistay,,1.457,/z46DBFnSH9a7lgvJrFSbmdivwuD.jpg,[],[],2023-07-25,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Holistay,False,2.0,3.0,,,
False,/6Lrhm2pbnUDxJodCdxo78gSpsKl.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,1148714.0,tt27705518,it,So tutto di te,,2.502,/ruzAq8iqvTZo7os94AlROjrnxDH.jpg,"[{'id': 6246, 'logo_path': '/7X6pfxldTiOD7MLo2EQqUQlmOUw.png', 'name': 'Medusa Film', 'origin_country': 'IT'}, {'id': 120216, 'logo_path': None, 'name': 'Tramp Limited', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2023-07-25,0.0,0.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,So tutto di te,False,6.429,28.0,,,
False,/n7xBD3H8FC74K6bKDFIrMKFMd3h.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,1145041.0,tt27696474,es,Sueños y pan,,2.871,/vW1ayuyRIuIm3UhC3XxPenaVbv2.jpg,"[{'id': 168898, 'logo_path': None, 'name': 'Mubox Studio', 'origin_country': 'ES'}, {'id': 203866, 'logo_path': None, 'name': 'La Huelga de las Sardinas', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-07-25,0.0,94.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Sueños y pan,False,10.0,1.0,,,
False,/vXgdFuA3rSENzndVdaSfu8VrB9L.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1143573.0,tt27191794,en,His Majesty King Charles III,,4.061,/oLbJ11rqCY99PuLaXw63iUejIZp.jpg,"[{'id': 204989, 'logo_path': None, 'name': 'Coach House Productions', 'origin_country': ''}, {'id': 204990, 'logo_path': None, 'name': 'Reel 2 Reel Films', 'origin_country': ''}, {'id': 198833, 'logo_path': '/tsb0vRZYtqqCWwftcxIaA4bYDGA.png', 'name': 'New Wave', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-07-25,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,His Majesty King Charles III,False,6.0,4.0,,,
False,,,1000.0,"[{'id': 27, 'name': 'Horreur'}]",,1135978.0,tt27574270,en,Nundead,,0.6,/5RbtuCCkfdEdBVNoMUKuxwYwi8v.jpg,"[{'id': 64599, 'logo_path': None, 'name': 'SRS Cinema', 'origin_country': ''}, {'id': 201476, 'logo_path': None, 'name': 'Haxx Studios', 'origin_country': ''}, {'id': 57652, 'logo_path': None, 'name': 'Stratosphere Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-25,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Nundead,False,0.0,0.0,,,
False,/mWTtdHi5ucZs59vyv2qGHMSLzbl.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horreur'}, {'id': 53, 'name': 'Thriller'}]",,1107752.0,tt13836760,en,The Devil Comes to Kansas City,,3.589,/fUQBdjE58E5vAHlSyR3QEOUHkac.jpg,"[{'id': 157939, 'logo_path': None, 'name': 'Honeycomb Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-25,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Devil Comes to Kansas City,False,2.0,1.0,,,
False,/kIMYSzp1fH1H9adKplekLD9BuNi.jpg,"{'id': 1178688, 'name': 'Justice League (Tomorrowverse) Collection', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science-Fiction'}, {'id': 12, 'name': 'Aventure'}]",,1003581.0,tt27687527,en,Justice League: Warworld,"Jusqu'alors, la Justice League était un regroupement d'individus aux super-pouvoirs sans réelle unité. Mais lorsqu'ils se retrouvent ensemble sur la planète War World, un lieu où de violents combats de gladiateurs font rage, Batman, Superman, Wonder Woman et leurs congénères doivent tant bien que mal s'allier pour former une résistance à toute épreuve, capable de mener une planète entière vers la liberté.",266.246,/pHdSS5G3wDwJp6jWgMpbSjNiTbr.jpg,"[{'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-25,0.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Trois héros. Trois mondes. Un salut.,Justice League: Warworld,False,7.3,178.0,,,
False,,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,1196840.0,tt28350761,zh,银河写手,,0.6,/kDjHGrVDDCFvih85mDIGFA24JZc.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2023-07-24,0.0,106.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,银河写手,False,0.0,0.0,,,
False,,,0.0,[],,1191949.0,tt15280640,en,Big Sur,,0.6,/v7luy2xInJ3uHH9e6dHkS9FBZJC.jpg,[],[],2023-07-24,0.0,15.0,[],Released,,Big Sur,False,0.0,0.0,,,
False,/rFVHAnjMOHXP5Ahyx6LuUEfTxZl.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1183028.0,tt26492186,es,Libre De Reir,,0.807,/h2dPPPplxouiZKvkyOHZhhnwfKv.jpg,[],[],2023-07-24,0.0,150.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Libre De Reir,False,0.0,0.0,,,
